ID,Behaviour_ID,Behaviour_Result,Behaviour_Start_Time
E0000051B,510021,LUbjZitkCT,1/1/2012 0:00
E0000051B,510022,lsCB ftNEV,1/1/2012 3:53
E0000051B,510031,VorFTZGHeN,1/1/2012 0:00
E0000051B,510032,TQKByoBkRX,1/1/2012 1:14
E0000051B,510033,qqIXjKsLcH,1/1/2012 2:01
E0000051B,510034,qrRvTqCwGI,2/1/2012 3:10
J0000052O,520011,vFviXDujlG,1/1/2012 0:00
J0000052O,520012,WGikvhYHFT,1/1/2012 3:04
J0000052O,520013,HDWRAqhAgb,1/1/2012 7:51
J0000052O,520014,uyCOTCBnMx,2/1/2012 2:09
J0000052O,520015,rOFLUvhXsB,2/1/2012 8:56
J0000052O,520016,NclnDQeonw,2/1/2012 11:12
J0000052O,520017,OrIpYVudQu,3/1/2012 4:16
J0000052O,520018,aPnuLiVPbz,3/1/2012 6:15
J0000052O,520021,KKQqrgwOFm,1/1/2012 0:00
J0000052O,520022,EbSwEsxmgp,1/1/2012 1:46
J0000052O,520023,JdmGjOdiPi,2/1/2012 1:02
J0000052O,520024,PazZGJSLte,3/1/2012 17:53
J0000052O,520025,IYgATm WzM,3/1/2012 19:34
J0000052O,520026,VIKGlYtLae,5/1/2012 5:28
J0000052O,520031,ucAueTqj q,1/1/2012 0:00
J0000052O,520032,kJXfKWTeVZ,5/1/2012 21:31
J0000052O,520033,KlKDVswiOV,6/1/2012 15:19
J0000052O,520034,rMZ IOzzET,8/1/2012 17:27
J0000052O,520035,oeMHRxJXZb,8/1/2012 22:21
J0000052O,520036,XUcYSzbgjJ,8/1/2012 22:35
L0000053Z,530011,bcAsrNwHnL,1/1/2012 0:00
L0000053Z,530012,d jOWyFDJF,1/1/2012 2:12
L0000053Z,530013,CTPSCGgUiK,1/1/2012 15:42
L0000053Z,530014, eoBNLqBcg,2/1/2012 16:25
L0000053Z,530015,SNciwQvjPG,5/1/2012 12:29
L0000053Z,530021,aDUZFXRYqF,1/1/2012 0:00
L0000053Z,530022,JaSGtPFUAs,1/1/2012 13:14
L0000053Z,530023,AWkbDgiXnS,2/1/2012 13:08
L0000053Z,530024, ctGSTXMrg,3/1/2012 8:37
L0000053Z,530025,EBXnzRwUFy,4/1/2012 5:04
S0000054V,540011,JqbbTKvskn,1/1/2012 0:00
S0000054V,540012,UcvJIUwTuf,8/1/2012 12:51
S0000054V,540013,YFFdlVvmth,26/1/2012 4:39
O0000055D,550011,IyxKlOHqrk,1/1/2012 0:00
O0000055D,550012,doxkSgqMUO,5/1/2012 21:53
O0000055D,550013,hHtDcXcTgI,7/1/2012 8:46
J0000056Z,560011,TdJJAaFdOw,1/1/2012 0:00
J0000056Z,560012,rPYZUdjldm,1/1/2012 10:36
J0000056Z,560013,WbQwideVtt,4/1/2012 6:04
B0000057T,570011,BxwSgPClTi,1/1/2012 0:00
B0000057T,570012,rdjijMRPIP,1/1/2012 7:26
B0000057T,570013,ooqwtqZlbZ,1/1/2012 12:14
B0000057T,570014,PGrxzbRPKQ,1/1/2012 13:54
B0000057T,570015,AXaBAnXaWt,1/1/2012 14:27
B0000057T,570016,Mi udENShC,1/1/2012 21:14
B0000057T,570021,kRDNWMPfUh,1/1/2012 0:00
B0000057T,570022,YXcv DTKjs,1/1/2012 12:06
B0000057T,570023,jCDFFrFBDg,2/1/2012 23:55
B0000057T,570031,DdybgHAOim,1/1/2012 0:00
B0000057T,570032,XoSJQjQzGZ,3/1/2012 10:08
B0000057T,570033,nHwCuPkRei,10/1/2012 7:55
B0000057T,570034,DZbUIjUBNW,10/1/2012 10:44
B0000058Q,580011,OPQu ydNGf,1/1/2012 0:00
B0000058Q,580012,cwEVVdRNLi,1/1/2012 18:58
B0000058Q,580013, RDjuJaRUH,4/1/2012 9:52
B0000058Q,580014,DLBwsUoxhS,4/1/2012 13:53
B0000058Q,580015,CgHRcIGFfV,5/1/2012 5:02
B0000058Q,580021,xLKMiXQuPH,1/1/2012 0:00
B0000058Q,580022,AvLglWONch,1/1/2012 0:44
B0000058Q,580023,aBoHCTjjph,7/1/2012 7:50
B0000058Q,580031,FYDeLpTKgY,1/1/2012 0:00
B0000058Q,580032,uAMiPeyJbF,2/1/2012 5:21
B0000058Q,580033,DeqcHGHHhd,4/1/2012 8:36
B0000058Q,580034,qAYQyFrPyx,4/1/2012 17:25
O0000059J,590011,mhDk tTJzC,1/1/2012 0:00
O0000059J,590012,dlRQDInVLC,2/1/2012 22:59
O0000059J,590013,TMtuRMhKLq,10/1/2012 20:45
O0000059J,590014,YA oJCEJeq,13/1/2012 17:06
B0000060V,600011,wsc fjXvhG,1/1/2012 0:00
B0000060V,600012,GZJQdrvzXS,1/1/2012 14:16
B0000060V,600013,rmgcjE qcE,2/1/2012 1:55
B0000060V,600014,ESUNwfmMtd,2/1/2012 21:15
B0000060V,600015,qVmUwTmeZD,4/1/2012 17:23
B0000060V,600016,XWOAzCPtYW,5/1/2012 3:25
B0000060V,600017,fSFolnHhSi,5/1/2012 21:45
B0000060V,600021,EagBblssKb,1/1/2012 0:00
B0000060V,600022,wT eRXQsZb,1/1/2012 4:53
B0000060V,600023,P czijwoZW,7/1/2012 20:46
B0000060V,600024,DkCMskBIQm,9/1/2012 5:25
B0000060V,600025,xQVBpVhdbB,14/1/2012 7:38
B0000060V,600026,SuIhOBqEca,16/1/2012 15:10
B0000060V,600027,mYfFICvlij,16/1/2012 23:11
B0000060V,600031,VjtjMQKUKx,1/1/2012 0:00
B0000060V,600032,Ej dXRiRYL,1/1/2012 18:02
B0000060V,600033,UyRiM Irke,4/1/2012 13:12
P0000061L,610011,drVbWqNZbi,1/1/2012 0:00
P0000061L,610012,muNKqaAgiC,1/1/2012 1:59
P0000061L,610013,UJkTnyhMug,1/1/2012 12:33
P0000061L,610014,SPxMmRURjo,1/1/2012 12:42
P0000061L,610015,qwRcJnsrNZ,1/1/2012 21:05
P0000061L,610016,pUvs AKKUz,1/1/2012 21:57
P0000061L,610017,RsdNZXrxrm,1/1/2012 22:19
P0000061L,610018,wHuhBYutKK,2/1/2012 2:45
P0000061L,610021,lMqpMokFFC,1/1/2012 0:00
P0000061L,610022,ykvnHfCdOx,2/1/2012 6:03
P0000061L,610023,yqlIkAqjrU,3/1/2012 23:11
P0000061L,610024,ovMHokuPmI,4/1/2012 11:54
M0000062J,620011,GTMSJtxkEt,1/1/2012 0:00
M0000062J,620012,HTIExVCxeo,8/1/2012 14:31
M0000062J,620013,QHTHosppVt,10/1/2012 10:35
M0000062J,620014,WQDhbapepq,16/1/2012 8:52
M0000062J,620015,PULrsPzeCu,26/1/2012 9:53
M0000062J,620021,xikOjaEOfW,1/1/2012 0:00
M0000062J,620022,QTviPlPMMD,1/1/2012 0:45
M0000062J,620023,sVhRfLgrgK,1/1/2012 0:58
M0000062J,620024,iIWvtuHLGi,1/1/2012 1:03
M0000062J,620025,fJSnbCkTGM,1/1/2012 1:54
E0000063T,630011,iDMgeKKaFc,1/1/2012 0:00
E0000063T,630012,ZdKloUFYiu,2/1/2012 5:18
E0000063T,630013,HsFQVpoXyh,3/1/2012 0:06
E0000063T,630014,rkvzSFBvjK,3/1/2012 17:25
E0000063T,630021,e NGu xDZR,1/1/2012 0:00
E0000063T,630022,wMVnRSNeUz,7/1/2012 19:17
E0000063T,630031,Zru urxOpz,1/1/2012 0:00
E0000063T,630032, UUXxbGRXL,1/1/2012 12:31
E0000063T,630033,DgdskfHrJT,1/1/2012 13:48
E0000063T,630034,okOkTeWGNr,1/1/2012 15:20
E0000063T,630035,ejiAxFvwPc,2/1/2012 21:45
E0000063T,630036,SGPwX oyCZ,6/1/2012 7:32
E0000063T,630037,ZGDaReEuzM,7/1/2012 19:51
O0000064O,640011,PBPmiCse E,1/1/2012 0:00
O0000064O,640012,BkTV FarCU,3/1/2012 13:57
O0000064O,640013,lSJDtEdEBj,4/1/2012 21:18
O0000064O,640021,RqfjCN Ucl,1/1/2012 0:00
O0000064O,640022,PoPxJVfQRb,20/1/2012 18:40
O0000064O,640023,NFgQmrzVXD,23/1/2012 8:54
O0000064O,640024,tOOqcvdIDb,23/1/2012 9:02
J0000065M,650011,TJLGXXykoT,1/1/2012 0:00
J0000065M,650012,QGuZvAVOPa,1/1/2012 1:12
J0000065M,650013,NabcyaZzXH,1/1/2012 17:25
J0000065M,650021,NmnLWTUPMT,1/1/2012 0:00
J0000065M,650022,SyCEDXJlje,1/1/2012 17:39
J0000065M,650023,jgyupStEaJ,7/1/2012 15:00
J0000065M,650031,dqWKZWlXvf,1/1/2012 0:00
J0000065M,650032,hZGiwJObqe,1/1/2012 11:34
J0000065M,650033,vuZ TODxuR,3/1/2012 23:24
R0000066V,660011,xLQXGyUbfR,1/1/2012 0:00
R0000066V,660012,rUgqlUu Ur,17/1/2012 10:36
R0000066V,660013,xPAmhjPBbi,19/1/2012 14:18
R0000066V,660014,VEKNbQmpDd,23/1/2012 2:52
R0000066V,660021,OKTxznmtSq,1/1/2012 0:00
R0000066V,660022,YeWpMovqTs,1/1/2012 16:22
R0000066V,660023,kSvQbvqklQ,2/1/2012 11:31
R0000066V,660024,cTffWwZPhy,3/1/2012 9:40
R0000066V,660025,QYUNOaUyks,3/1/2012 15:08
R0000066V,660031, gDrugHnRW,1/1/2012 0:00
R0000066V,660032,SkHuXQitzE,1/1/2012 8:54
R0000066V,660033,sOcgFsvOjk,1/1/2012 21:25
R0000066V,660034,zULsxkffSh,3/1/2012 21:02
R0000066V,660035,gDQSYnURnt,6/1/2012 13:05
R0000066V,660036,WLSuyxttju,6/1/2012 19:05
E0000067O,670011,CFuxauhsWQ,1/1/2012 0:00
E0000067O,670012,qGMbUMGpa ,1/1/2012 9:29
E0000067O,670013,PNoPcLKiFy,2/1/2012 6:36
E0000067O,670021,tdqOfSgImi,1/1/2012 0:00
E0000067O,670022,oBJVdwm hj,2/1/2012 12:17
E0000067O,670023,CyWWVjtGvR,8/1/2012 0:46
E0000067O,670031,pquaEnrWFa,1/1/2012 0:00
E0000067O,670032,ZqZOVUcZtL,2/1/2012 0:17
E0000067O,670033,moPpaPVbeJ,3/1/2012 12:30
E0000067O,670034,HRsJWCXgTx,4/1/2012 20:56
E0000067O,670041,TRjLotMLor,1/1/2012 0:00
E0000067O,670042,dcSmtdBtha,1/1/2012 2:16
E0000067O,670043,SCTrcwpPxr,1/1/2012 2:38
E0000067O,670044,IUeYmBaoFe,1/1/2012 5:40
E0000067O,670045,hnoreukNjp,1/1/2012 11:01
E0000067O,670046,AdBelCnijh,1/1/2012 11:37
E0000067O,670051, Zgil IzEy,1/1/2012 0:00
E0000067O,670052,yiITunEQDH,2/1/2012 22:04
E0000067O,670053,mPuOPQQJxy,3/1/2012 3:07
E0000067O,670054,qnzJEmFboj,5/1/2012 22:33
D0000068O,680011,WTVEerPjNM,1/1/2012 0:00
D0000068O,680012,ilEBURHGGh,1/1/2012 1:31
D0000068O,680013, WMbFLbDei,3/1/2012 18:02
D0000068O,680014,IBdploGCjL,5/1/2012 6:57
D0000068O,680021,DZwZa jZuw,1/1/2012 0:00
D0000068O,680022,HdpTlBpCBM,8/1/2012 6:20
D0000068O,680031,bXzqBWqjIY,1/1/2012 0:00
D0000068O,680032,NBbXVRFTGi,4/1/2012 13:13
D0000068O,680033,DQXjE  hWD,4/1/2012 17:08
D0000068O,680034,fkXcWFHMVa,5/1/2012 7:29
D0000068O,680041,uSgvCTIDOz,1/1/2012 0:00
D0000068O,680042,JaqCbWbGvE,1/1/2012 10:28
D0000068O,680043,VwBIYratFA,2/1/2012 2:58
T0000069T,690011,quImaOEGKx,1/1/2012 0:00
T0000069T,690012,rjGwCYWwUO,1/1/2012 6:28
T0000069T,690013,HvNXiGiHbR,1/1/2012 6:37
T0000069T,690014,GMwQEOQFeP,3/1/2012 1:13
T0000069T,690021,mhnLk toyH,1/1/2012 0:00
T0000069T,690022,MZMNRBkrdD,1/1/2012 2:54
T0000069T,690023,LYJmacPstO,1/1/2012 10:33
T0000069T,690024,wNyxGAMBkK,1/1/2012 20:19
T0000069T,690025,BSPGPYFQlb,2/1/2012 1:30
T0000069T,690031,WZpzhT KnP,1/1/2012 0:00
T0000069T,690032,EqJhqYeZLE,1/1/2012 1:28
T0000069T,690033,aEgpzbEQxC,2/1/2012 8:46
T0000069T,690034,ltPqVerLTl,4/1/2012 12:27
R0000070S,700011,JyJTOBcdKh,1/1/2012 0:00
R0000070S,700012,uLfgEFHMZq,5/1/2012 11:26
R0000070S,700013,qUrAEaUIjT,6/1/2012 15:17
R0000070S,700014,jC i wbfOs,6/1/2012 15:47
R0000070S,700021,YhDUxPXwkN,1/1/2012 0:00
R0000070S,700022,lNZHgtGgyg,6/1/2012 4:11
R0000070S,700031,abMksRBZsQ,1/1/2012 0:00
R0000070S,700032,aRekSQcHyQ,1/1/2012 0:56
R0000070S,700033,nxWangYbzh,1/1/2012 6:58
M0000071R,710011,gNsPVHSKEA,1/1/2012 0:00
M0000071R,710012,HeyHKWUqqI,1/1/2012 4:40
M0000071R,710013,iIzsfzKgTV,3/1/2012 1:31
M0000071R,710014,HXcEgJLbxe,3/1/2012 10:33
M0000071R,710021,WhcYgYRoVN,1/1/2012 0:00
M0000071R,710022,BFYoyZthjk,11/1/2012 21:45
M0000071R,710023,yVKEigFFeB,12/1/2012 10:43
M0000071R,710024,erOLnGFYgw,13/1/2012 0:35
Y0000072E,720011,VygjjoRhBK,1/1/2012 0:00
Y0000072E,720012,iHVkDApJmq,1/1/2012 2:47
Y0000072E,720013,KmmrwefQWz,3/1/2012 9:56
Y0000072E,720014,wIfeZztxNl,4/1/2012 1:38
Y0000072E,720015,EfniIioKAF,5/1/2012 6:36
Y0000072E,720021,KOcvoAYmjc,1/1/2012 0:00
Y0000072E,720022,RLowWnIaTb,1/1/2012 5:43
Y0000072E,720023,aReEMFrhYO,1/1/2012 13:59
Y0000072E,720024,eWvFohhpuf,1/1/2012 17:16
Y0000072E,720025,jVyMnbCnaz,2/1/2012 3:48
Y0000072E,720026,dxEHqbrSSl,4/1/2012 3:46
Y0000072E,720027,tfxREOIkxT,4/1/2012 10:07
Y0000072E,720028,iBGuiixQEE,5/1/2012 9:09
Y0000072E,720029,BQgWiZNNOg,5/1/2012 19:54
D0000073J,730011,kglBwKKYgi,1/1/2012 0:00
D0000073J,730012,LYeLQYjqdD,1/1/2012 4:53
D0000073J,730013,RHDnKE bQA,3/1/2012 20:31
D0000073J,730014,cJkmeJAqTu,7/1/2012 18:50
D0000073J,730021,otsnqhhntj,1/1/2012 0:00
D0000073J,730022,kCJcbSVlIA,1/1/2012 4:28
D0000073J,730023,xdyRPSLuTy,2/1/2012 3:29
D0000073J,730024,nTeWEOOsrQ,2/1/2012 23:49
D0000073J,730025,ObFJuJltxr,3/1/2012 3:53
D0000073J,730031,BeOueCnEYW,1/1/2012 0:00
D0000073J,730032,DPEPZsrpIy,2/1/2012 11:42
B0000074Q,740011,P LlPRRiPk,1/1/2012 0:00
B0000074Q,740012,J JNmISJlI,5/1/2012 7:54
B0000074Q,740013,tnqWSaxKpv,9/1/2012 7:45
B0000074Q,740014,BYYjZfMBvS,15/1/2012 21:36
B0000074Q,740015,RPVvwLwLxD,16/1/2012 5:45
B0000074Q,740021,mtdiFQlYhE,1/1/2012 0:00
B0000074Q,740022,imyY KfnlX,6/1/2012 15:05
B0000074Q,740023,KgGqGfVnEi,10/1/2012 12:19
B0000074Q,740031,mwGNhhGUEC,1/1/2012 0:00
B0000074Q,740032,ozRbixGeXs,1/1/2012 16:25
B0000074Q,740033,ehiILXtrbn,6/1/2012 6:24
N0000075N,750011,SsFzzAveEY,1/1/2012 0:00
N0000075N,750012,te tiFFfro,3/1/2012 13:39
N0000075N,750013,Y BjMuWXeR,6/1/2012 6:17
N0000075N,750014,MAoMksKIwk,6/1/2012 17:14
N0000075N,750021,brkTBEWFcT,1/1/2012 0:00
N0000075N,750022,UNQgaJKXDy,1/1/2012 1:27
N0000075N,750023,QDjUycoptv,1/1/2012 2:16
N0000075N,750024,OSBtivIWTk,1/1/2012 2:21
N0000075N,750025,xPSBQgKSEI,1/1/2012 3:57
N0000075N,750031,ZBxILYAtAw,1/1/2012 0:00
N0000075N,750032,LbDQaNWQir,1/1/2012 7:52
N0000075N,750033,VxuYTMNNJC,4/1/2012 1:36
N0000075N,750034,rRnYqzaYpq,5/1/2012 14:46
N0000075N,750035,OJmPVuAyVD,7/1/2012 3:41
P0000076R,760011,YlLsoCtsaD,1/1/2012 0:00
P0000076R,760012,PhCXcbMfQM,8/1/2012 22:26
P0000076R,760021,LMYazmhdmw,1/1/2012 0:00
P0000076R,760022,JeNZOLvLVY,1/1/2012 8:44
P0000076R,760023,YnxrlzOIVU,4/1/2012 1:38
P0000076R,760024,TdEqkNaKmQ,10/1/2012 1:41
P0000076R,760025,DOMnvijbmG,11/1/2012 23:31
P0000076R,760026,WfSzZRGryB,15/1/2012 18:51
D0000077Q,770011,EcpXhWJJTb,1/1/2012 0:00
D0000077Q,770012,lOFYyNPOZo,2/1/2012 8:32
D0000077Q,770013,sqLWTZVdeB,2/1/2012 8:39
D0000077Q,770014,cpYvoirMyi,3/1/2012 10:32
D0000077Q,770021,yuSDKEJLEw,1/1/2012 0:00
D0000077Q,770022,wLADlfdTeY,2/1/2012 2:25
D0000077Q,770023,mTnNzWNzhT,4/1/2012 11:03
D0000077Q,770031,aMktTbMGkf,1/1/2012 0:00
D0000077Q,770032,vhkfEbvszs,1/1/2012 4:29
D0000077Q,770033,FSdoaciwKF,1/1/2012 6:46
D0000077Q,770034,MwWdhtNkrs,1/1/2012 21:22
D0000077Q,770035,BUukyZPZay,2/1/2012 0:12
D0000077Q,770036,naZsUXJDDk,2/1/2012 20:34
D0000077Q,770037,jsgYSQg Ys,3/1/2012 11:19
D0000078I,780011,AvFgerTRhu,1/1/2012 0:00
D0000078I,780012,xFOtzNNFB ,1/1/2012 10:42
D0000078I,780013,dGBPEkErdc,2/1/2012 9:44
D0000078I,780014,ze gePaGYv,2/1/2012 21:02
D0000078I,780015,peozOlEqRk,3/1/2012 9:22
D0000078I,780021,efWHcxqkRY,1/1/2012 0:00
D0000078I,780022,BiaPZSevFV,4/1/2012 3:17
D0000078I,780031,imzKobRALF,1/1/2012 0:00
D0000078I,780032,rKEUuKxgV ,3/1/2012 13:46
D0000078I,780033,TcjUkyzujE,7/1/2012 7:12
D0000078I,780034,WHqaAJPNZy,11/1/2012 5:13
D0000078I,780035,XaqtoiLpyQ,13/1/2012 8:12
D0000078I,780036,pjFDBegcOz,14/1/2012 5:46
R0000079F,790011,vrSOrlEMlh,1/1/2012 0:00
R0000079F,790012,moGKAhmfbI,14/1/2012 14:14
R0000079F,790021,xRYqstUoAd,1/1/2012 0:00
R0000079F,790022,gyRZXFOyGY,4/1/2012 20:27
R0000079F,790023,sMGvMXWnvs,11/1/2012 14:19
R0000079F,790024,uRlGKVGokQ,26/1/2012 20:32
R0000079F,790025,yUWtnoOvCT,1/2/2012 14:57
M0000080C,800011,przQPcXyIP,1/1/2012 0:00
M0000080C,800012,FUoFGLPUCk,2/1/2012 7:43
M0000080C,800013,EUDUkxENGS,6/1/2012 5:04
M0000080C,800014,SrOOraCTiX,6/1/2012 18:18
M0000080C,800021,ussxVjBCbk,1/1/2012 0:00
M0000080C,800022,gcwsLeQKCd,12/1/2012 4:13
M0000080C,800031,IoPrNJVvaV,1/1/2012 0:00
M0000080C,800032,J opEQRjSq,1/1/2012 17:13
M0000080C,800033,lRSk kSgtM,4/1/2012 1:05
M0000080C,800034,mxfCtgtf P,5/1/2012 19:12
M0000080C,800041,Tgm IrzJ E,1/1/2012 0:00
M0000080C,800042,rNdwzcdchg,3/1/2012 6:19
M0000080C,800043,xUoLjsUgoK,8/1/2012 0:46
M0000080C,800044,jf wzrMl i,12/1/2012 6:55
M0000080C,800045,XEyuhIGhBL,13/1/2012 20:29
M0000080C,800046,oW vsUZxJM,17/1/2012 9:18
G0000081W,810011,pvdfMkBHVi,1/1/2012 0:00
G0000081W,810012,WfMZERHvvy,9/1/2012 0:44
G0000081W,810013,P onFBNtbZ,10/1/2012 7:30
G0000081W,810014,ggvPcrCasB,12/1/2012 12:21
G0000081W,810015,lw IVYURAk,13/1/2012 3:34
G0000081W,810016,AcnEKePstQ,14/1/2012 11:50
G0000081W,810021,nmvSHhoHOM,1/1/2012 0:00
G0000081W,810022,NiVrjlUqPg,2/1/2012 13:10
G0000081W,810023,bnABDEoXJz,3/1/2012 9:52
G0000081W,810024,zDCEPnsDTb,3/1/2012 12:55
G0000081W,810031,gTIPJWBOVQ,1/1/2012 0:00
G0000081W,810032,oMHmafZOOQ,3/1/2012 5:41
G0000081W,810033,ImNEmZXSmU,7/1/2012 1:46
G0000081W,810034,piXOByUgdh,7/1/2012 4:48
G0000081W,810041,HzHzTycEHy,1/1/2012 0:00
G0000081W,810042,JFwTrzrPzE,1/1/2012 1:11
G0000081W,810043,DgCZxyQoKA,1/1/2012 7:28
G0000081W,810044,bEgwKNyqgG,1/1/2012 11:40
G0000081W,810045,cAksPGegOy,1/1/2012 23:52
G0000081W,810046,owA zXucyD,4/1/2012 9:20
G0000081W,810047,GvHyuUK Mo,5/1/2012 11:30
G0000081W,810051,qBQgobptHb,1/1/2012 0:00
G0000081W,810052,HPvixjEgFe,1/1/2012 22:26
G0000081W,810053,bLJskKCHLv,3/1/2012 15:58
G0000081W,810054,MQVRhXFyKg,5/1/2012 9:02
G0000081W,810055,k Sx CogHx,15/1/2012 1:00
Y0000082Q,820011, unSKCDSPa,1/1/2012 0:00
Y0000082Q,820012,EDOjPBPeff,4/1/2012 5:12
Y0000082Q,820013,iVyLQDnYHP,7/1/2012 8:38
Y0000082Q,820021,ftfx mTOdX,1/1/2012 0:00
Y0000082Q,820022,AthEuFJnxA,5/1/2012 14:10
Y0000082Q,820023,mPgVH AWWo,9/1/2012 4:03
Y0000082Q,820024,exOTjqDMvB,11/1/2012 10:50
R0000083C,830011,GoxDVigizY,1/1/2012 0:00
R0000083C,830012,tSDsKdWDqB,1/1/2012 14:53
R0000083C,830013,svEcAWVoKV,1/1/2012 22:51
R0000083C,830014,HlbMG IeWq,2/1/2012 2:04
R0000083C,830015,NJZOFGP DW,2/1/2012 6:29
R0000083C,830021,uIjkgAuW Z,1/1/2012 0:00
R0000083C,830022,R GfRFMGIL,8/1/2012 0:21
C0000084E,840011,WyPdQIQive,1/1/2012 0:00
C0000084E,840012,ugO  yMEjH,1/1/2012 8:47
C0000084E,840013,xckYfR  AP,1/1/2012 10:27
C0000084E,840014,UhyZpXdKSu,1/1/2012 10:44
C0000084E,840021,FCQYIdMown,1/1/2012 0:00
C0000084E,840022, vwMCTY hA,6/1/2012 6:42
C0000084E,840031,lcJGsnxPTH,1/1/2012 0:00
C0000084E,840032,aExrilYiIE,6/1/2012 7:43
C0000084E,840033,jIgwkDSBqH,6/1/2012 13:43
C0000084E,840034,QWdDUJCKhy,12/1/2012 22:20
C0000084E,840035,dhmYyHwTTq,13/1/2012 15:41
C0000084E,840041,vfduBwQQmz,1/1/2012 0:00
C0000084E,840042,tETdwFZnLo,2/1/2012 0:27
C0000084E,840043,ftbmDppuwM,8/1/2012 11:40
D0000085S,850011,qvrzsawbam,1/1/2012 0:00
D0000085S,850012,W PXGtjcjw,1/1/2012 15:13
D0000085S,850013,RlLkLNOYRV,1/1/2012 23:27
D0000085S,850014,LdGcthrCad,2/1/2012 18:38
D0000085S,850015,XWdJsXIqco,3/1/2012 3:00
D0000085S,850016,mekggNbNBM,3/1/2012 8:45
D0000085S,850017,eoA OZnxSg,3/1/2012 15:24
D0000085S,850018,ESmUHyFfvu,4/1/2012 4:05
D0000085S,850019,oriYWCstEx,4/1/2012 22:14
D0000085S,850021,EWgSZUuqpW,1/1/2012 0:00
D0000085S,850022,VApMhpHGZc,1/1/2012 2:35
D0000085S,850023,cMLVEZDFKO,2/1/2012 5:54
D0000085S,850024,KehcEyCJLi,4/1/2012 11:49
D0000085S,850025,RwYisedgrN,5/1/2012 12:53
D0000085S,850026,gOSTGLxNqr,6/1/2012 12:40
O0000086O,860011,iEqOleLepq,1/1/2012 0:00
O0000086O,860012,mobDuqdWmj,4/1/2012 20:33
O0000086O,860013,xkjYUjPmhf,7/1/2012 20:05
O0000086O,860014, KVAqDjKUD,13/1/2012 18:02
I0000087J,870011,EmcBRtGfbB,1/1/2012 0:00
I0000087J,870012,bBfRYOoV S,1/1/2012 21:46
I0000087J,870013,vZMgZefmcn,3/1/2012 13:22
I0000087J,870014,EUdjgkLlbk,4/1/2012 4:01
I0000087J,870015,VDVhicFOrt,5/1/2012 21:14
I0000087J,870016,i J cdSODg,7/1/2012 2:12
I0000087J,870017,NppSrCQhOn,7/1/2012 4:16
I0000087J,870021,vkmclpNyna,1/1/2012 0:00
I0000087J,870022,aAhypYMDAc,1/1/2012 17:44
Z0000088T,880011,gvxDUnfzUn,1/1/2012 0:00
Z0000088T,880012,sRYqVOQRXf,1/1/2012 4:09
Z0000088T,880013,ZjP awKggh,1/1/2012 4:29
Z0000088T,880014,WOkztgdszx,1/1/2012 10:54
D0000089Y,890011,eqVbPDeZIZ,1/1/2012 0:00
D0000089Y,890012,vygkGhMQWy,1/1/2012 11:40
D0000089Y,890013,rTUvKVhmjo,2/1/2012 14:50
D0000089Y,890021,aNWKPLpmWl,1/1/2012 0:00
D0000089Y,890022,FqkOmdiQgX,1/1/2012 1:08
D0000089Y,890023,zgSJmIUPpF,1/1/2012 4:47
D0000089Y,890024,NdZbRiIIqf,1/1/2012 7:06
D0000089Y,890025, ZzGPPIaBn,1/1/2012 7:40
D0000089Y,890026,QzULPHGIo ,1/1/2012 9:03
H0000090E,900011,UJYInObbPU,1/1/2012 0:00
H0000090E,900012,IvYWgejgMm,1/1/2012 3:14
H0000090E,900013,lhXznMgEeL,1/1/2012 15:04
H0000090E,900014,gnsVcmyJsK,2/1/2012 16:06
N0000091C,910011,txlFKScQBR,1/1/2012 0:00
N0000091C,910012,uCamXZ ilL,1/1/2012 0:06
N0000091C,910013,Cg MbslGuy,1/1/2012 0:21
N0000091C,910014,LiXFTGDkip,1/1/2012 0:39
N0000091C,910015,SnaoTknS i,1/1/2012 0:40
N0000091C,910016,EsJSbdhgzs,1/1/2012 1:13
N0000091C,910017,GIQJsZgRLC,1/1/2012 1:24
N0000091C,910021,JRpZLXnKlv,1/1/2012 0:00
N0000091C,910022, gbnwfSYVD,3/1/2012 1:04
N0000091C,910023,wgffWwIgWT,3/1/2012 17:34
N0000091C,910024,odhtMpnUTH,4/1/2012 5:45
N0000091C,910025,niLMkJRBKj,4/1/2012 11:59
N0000091C,910026,yHERCDxjQT,6/1/2012 15:12
R0000092Y,920011,FwDHxCdJiO,1/1/2012 0:00
R0000092Y,920012,evyhpyeOKZ,1/1/2012 3:52
R0000092Y,920013,LrGOiPtfpC,2/1/2012 13:26
R0000092Y,920014,ToVurjSBhy,3/1/2012 6:30
R0000092Y,920021,DMgHZLLb A,1/1/2012 0:00
R0000092Y,920022,RkesemjYnA,1/1/2012 3:02
R0000092Y,920023,YsJHemjiff,1/1/2012 9:14
R0000092Y,920024,FwnGFoClOC,1/1/2012 20:43
R0000092Y,920031,ndrUipmnJk,1/1/2012 0:00
R0000092Y,920032,hYPVIigFfz,1/1/2012 0:23
R0000092Y,920033,y axeFbPtr,1/1/2012 2:01
R0000092Y,920041,ZbQvtRqGfz,1/1/2012 0:00
R0000092Y,920042,eKSONsgKeQ,3/1/2012 5:30
R0000092Y,920043,lViYZmcKoI,11/1/2012 15:26
K0000093L,930011,hORmMyAysJ,1/1/2012 0:00
K0000093L,930012,oC VximThY,1/1/2012 3:04
K0000093L,930013,RrVMufEmSp,2/1/2012 15:37
